0.348633	0.737305	-0.00189864
0.348633	0.739258	-0.00174788
0.348633	0.741211	-0.00162214
0.348633	0.743164	-0.00152147
0.348633	0.745117	-0.00144592
0.348633	0.74707	-0.00139554
0.348633	0.749023	-0.00137034
0.348633	0.750977	-0.00137034
0.348633	0.75293	-0.00139554
0.348633	0.754883	-0.00144592
0.348633	0.756836	-0.00152147
0.348633	0.758789	-0.00162214
0.348633	0.760742	-0.00174788
0.348633	0.762695	-0.00189864
0.350586	0.723633	-0.00172274
0.350586	0.725586	-0.00139554
0.350586	0.727539	-0.00109287
0.350586	0.729492	-0.000814895
0.350586	0.731445	-0.000561743
0.350586	0.733398	-0.000333542
0.350586	0.735352	-0.000130406
0.350586	0.737305	4.75641e-05
0.350586	0.739258	0.000200278
0.350586	0.741211	0.000327659
0.350586	0.743164	0.000429642
0.350586	0.745117	0.000506174
0.350586	0.74707	0.000557218
0.350586	0.749023	0.000582746
0.350586	0.750977	0.000582746
0.350586	0.75293	0.000557218
0.350586	0.754883	0.000506174
0.350586	0.756836	0.000429642
0.350586	0.758789	0.000327659
0.350586	0.760742	0.000200278
0.350586	0.762695	4.75641e-05
0.350586	0.764648	-0.000130406
0.350586	0.766602	-0.000333542
0.350586	0.768555	-0.000561743
0.350586	0.770508	-0.000814895
0.350586	0.772461	-0.00109287
0.350586	0.774414	-0.00139554
0.350586	0.776367	-0.00172274
0.352539	0.713867	-0.00182328
0.352539	0.71582	-0.00137034
0.352539	0.717773	-0.000941311
0.352539	0.719727	-0.000536405
0.352539	0.72168	-0.000155813
0.352539	0.723633	0.000200278
0.352539	0.725586	0.000531694
0.352539	0.727539	0.00083827
0.352539	0.729492	0.00111985
0.352539	0.731445	0.0013763
0.352539	0.733398	0.00160748
0.352539	0.735352	0.00181328
0.352539	0.764648	0.00181328
0.352539	0.766602	0.00160748
0.352539	0.768555	0.0013763
0.352539	0.770508	0.00111985
0.352539	0.772461	0.00083827
0.352539	0.774414	0.000531694
0.352539	0.776367	0.000200278
0.352539	0.77832	-0.000155813
0.352539	0.780273	-0.000536405
0.352539	0.782227	-0.000941311
0.352539	0.78418	-0.00137034
0.352539	0.786133	-0.00182328
0.354492	0.708008	-0.00144592
0.354492	0.709961	-0.000916036
0.354492	0.711914	-0.000409648
0.354492	0.713867	7.30056e-05
0.354492	0.71582	0.000531694
0.354492	0.717773	0.000966196
0.354492	0.719727	0.0013763
0.354492	0.72168	0.0017618
0.354492	0.77832	0.0017618
0.354492	0.780273	0.0013763
0.354492	0.782227	0.000966196
0.354492	0.78418	0.000531694
0.354492	0.786133	7.30056e-05
0.354492	0.788086	-0.000409648
0.354492	0.790039	-0.000916036
0.354492	0.791992	-0.00144592
0.356445	0.702148	-0.00131993
0.356445	0.704102	-0.000713685
0.356445	0.706055	-0.000130406
0.356445	0.708008	0.000429642
0.356445	0.709961	0.000966196
0.356445	0.711914	0.001479
0.356445	0.788086	0.001479
0.356445	0.790039	0.000966196
0.356445	0.791992	0.000429642
0.356445	0.793945	-0.000130406
0.356445	0.795898	-0.000713685
0.356445	0.797852	-0.00131993
0.358398	0.696289	-0.00144592
0.358398	0.698242	-0.000764298
0.358398	0.700195	-0.000104995
0.358398	0.702148	0.000531694
0.358398	0.704102	0.00114548
0.358398	0.706055	0.00173607
0.358398	0.793945	0.00173607
0.358398	0.795898	0.00114548
0.358398	0.797852	0.000531694
0.358398	0.799805	-0.000104995
0.358398	0.801758	-0.000764298
0.358398	0.803711	-0.00144592
0.360352	0.692383	-0.00106762
0.360352	0.694336	-0.000333542
0.360352	0.696289	0.000378642
0.360352	0.698242	0.00106862
0.360352	0.700195	0.00173607
0.360352	0.799805	0.00173607
0.360352	0.801758	0.00106862
0.360352	0.803711	0.000378642
0.360352	0.805664	-0.000333542
0.360352	0.807617	-0.00106762
0.362305	0.686523	-0.00162214
0.362305	0.688477	-0.000814895
0.362305	0.69043	-2.87346e-05
0.362305	0.692383	0.000736008
0.362305	0.694336	0.001479
0.362305	0.805664	0.001479
0.362305	0.807617	0.000736008
0.362305	0.80957	-2.87346e-05
0.362305	0.811523	-0.000814895
0.362305	0.813477	-0.00162214
0.364258	0.682617	-0.00154664
0.364258	0.68457	-0.000688372
0.364258	0.686523	0.000149356
0.364258	0.688477	0.000966196
0.364258	0.69043	0.0017618
0.364258	0.80957	0.0017618
0.364258	0.811523	0.000966196
0.364258	0.813477	0.000149356
0.364258	0.81543	-0.000688372
0.364258	0.817383	-0.00154664
0.366211	0.678711	-0.00159698
0.366211	0.680664	-0.000688372
0.366211	0.682617	0.000200278
0.366211	0.68457	0.00106862
0.366211	0.81543	0.00106862
0.366211	0.817383	0.000200278
0.366211	0.819336	-0.000688372
0.366211	0.821289	-0.00159698
0.368164	0.676758	-0.000814895
0.368164	0.678711	0.000123902
0.368164	0.680664	0.001043
0.368164	0.819336	0.001043
0.368164	0.821289	0.000123902
0.368164	0.823242	-0.000814895
0.370117	0.672852	-0.00106762
0.370117	0.674805	-7.95789e-05
0.370117	0.676758	0.000889427
0.370117	0.823242	0.000889427
0.370117	0.825195	-7.95789e-05
0.370117	0.827148	-0.00106762
0.37207	0.668945	-0.00144592
0.37207	0.670898	-0.000409648
0.37207	0.672852	0.000608279
0.37207	0.674805	0.00160748
0.37207	0.825195	0.00160748
0.37207	0.827148	0.000608279
0.37207	0.829102	-0.000409648
0.37207	0.831055	-0.00144592
0.374023	0.666992	-0.000865474
0.374023	0.668945	0.000200278
0.374023	0.670898	0.00124802
0.374023	0.829102	0.00124802
0.374023	0.831055	0.000200278
0.374023	0.833008	-0.000865474
0.375977	0.663086	-0.00144592
0.375977	0.665039	-0.000333542
0.375977	0.666992	0.000761567
0.375977	0.833008	0.000761567
0.375977	0.834961	-0.000333542
0.375977	0.836914	-0.00144592
0.37793	0.661133	-0.000991848
0.37793	0.663086	0.000149356
0.37793	0.665039	0.00127367
0.37793	0.834961	0.00127367
0.37793	0.836914	0.000149356
0.37793	0.838867	-0.000991848
0.379883	0.65918	-0.000587077
0.379883	0.661133	0.000582746
0.379883	0.838867	0.000582746
0.379883	0.84082	-0.000587077
0.381836	0.655273	-0.00144592
0.381836	0.657227	-0.000232008
0.381836	0.65918	0.000966196
